vendor_id,business_name,business_type,district,has_license,license_valid,license_expiry_date,tax_clearance,previous_experience_years,rating,negative_history,business_category_approved,registration_date,system_decision,rejection_reason
V0535,Business_V0535,unlicensed_taxi,Mohale's Hoek,1,1,2026-11-18 00:41:48.974176,1,17,1.0,0,0,2025-09-07 00:41:48.974176,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0536,Business_V0536,restaurant,Qacha's Nek,1,0,2025-09-04 00:41:48.974176,0,14,3.8,0,1,2025-07-13 00:41:48.974176,0,License is expired; Missing tax clearance certificate
V0537,Business_V0537,accommodation,Mokhotlong,1,1,2026-06-06 00:41:48.974176,1,15,2.4,1,1,2025-09-11 00:41:48.974176,0,Has negative history/complaints in system
V0538,Business_V0538,activity_provider,Mokhotlong,1,1,2026-10-27 00:41:48.974176,0,9,3.8,1,1,2025-09-06 00:41:48.974176,0,Missing tax clearance certificate; Has negative history/complaints in system
V0539,Business_V0539,transport,Quthing,1,1,2026-10-28 00:41:48.974176,1,18,1.5,1,1,2025-10-02 00:41:48.975173,0,Has negative history/complaints in system
V0540,Business_V0540,restaurant,Mafeteng,0,0,,1,6,3.8,0,1,2025-12-18 00:41:48.975173,0,Missing business license
V0541,Business_V0541,transport,Quthing,0,0,,1,0,3.0,1,1,2025-09-25 00:41:48.975173,0,Missing business license; Insufficient experience (0 years) and low rating (3.0); Has negative history/complaints in system
V0542,Business_V0542,restaurant,Quthing,0,0,,1,7,4.3,0,1,2025-10-19 00:41:48.975173,0,Missing business license
V0543,Business_V0543,unlicensed_taxi,Berea,1,1,2026-11-01 00:41:48.975173,1,4,2.6,0,0,2026-02-20 00:41:48.975173,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0544,Business_V0544,restaurant,Maseru,1,1,2026-08-31 00:41:48.975173,1,15,3.5,0,1,2026-03-16 00:41:48.975173,1,
V0545,Business_V0545,activity_provider,Mafeteng,1,1,2026-11-29 00:41:48.975173,1,14,4.8,0,1,2025-08-05 00:41:48.975173,1,
V0546,Business_V0546,street_vendor,Butha-Buthe,1,1,2026-11-12 00:41:48.976171,1,19,2.7,0,0,2025-04-25 00:41:48.976171,0,Business type 'street_vendor' not approved by Ministry of Tourism
V0547,Business_V0547,tour_operator,Leribe,1,1,2026-11-15 00:41:48.976171,1,5,0.3,0,1,2025-09-12 00:41:48.976171,1,
V0548,Business_V0548,craft_shop,Maseru,1,1,2026-08-08 00:41:48.976171,1,2,4.5,0,1,2025-07-10 00:41:48.976171,1,
V0549,Business_V0549,unlicensed_taxi,Butha-Buthe,0,0,,1,1,3.7,0,0,2025-05-19 00:41:48.977168,0,Missing business license; Insufficient experience (1 years) and low rating (3.7); Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0550,Business_V0550,craft_shop,Thaba-Tseka,0,0,,1,8,2.9,0,1,2025-10-06 00:41:48.977168,0,Missing business license
V0551,Business_V0551,tour_operator,Maseru,1,0,2025-05-23 00:41:48.977168,1,1,0.8,1,1,2026-03-22 00:41:48.977168,0,License is expired; Insufficient experience (1 years) and low rating (0.8); Has negative history/complaints in system
V0552,Business_V0552,unlicensed_taxi,Maseru,0,0,,1,3,2.6,0,0,2025-06-29 00:41:48.977168,0,Missing business license; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0553,Business_V0553,unregistered,Mokhotlong,1,0,2025-05-25 00:41:48.977168,1,17,0.9,1,0,2026-03-22 00:41:48.977168,0,License is expired; Business type 'unregistered' not approved by Ministry of Tourism; Has negative history/complaints in system
V0554,Business_V0554,transport,Berea,1,1,2027-02-26 00:41:48.977168,0,16,4.3,0,1,2025-06-27 00:41:48.978165,0,Missing tax clearance certificate
V0555,Business_V0555,tour_operator,Maseru,1,0,2025-08-03 00:41:48.978165,1,6,3.8,0,1,2026-01-31 00:41:48.978165,0,License is expired
V0556,Business_V0556,accommodation,Thaba-Tseka,0,0,,1,13,4.3,0,1,2025-10-07 00:41:48.978165,0,Missing business license
V0557,Business_V0557,restaurant,Qacha's Nek,1,0,2025-05-15 00:41:48.978165,1,16,0.7,0,1,2026-01-16 00:41:48.978165,0,License is expired
V0558,Business_V0558,transport,Butha-Buthe,1,1,2026-08-14 00:41:48.978165,1,10,4.5,0,1,2026-02-26 00:41:48.978165,1,
V0559,Business_V0559,tour_operator,Qacha's Nek,0,0,,1,17,1.5,0,1,2025-09-14 00:41:48.978165,0,Missing business license
V0560,Business_V0560,street_vendor,Mohale's Hoek,1,1,2026-07-03 00:41:48.978165,1,2,3.8,1,0,2025-09-23 00:41:48.979163,0,Business type 'street_vendor' not approved by Ministry of Tourism; Has negative history/complaints in system
V0561,Business_V0561,craft_shop,Thaba-Tseka,1,1,2027-02-08 00:41:48.979163,0,11,2.2,0,1,2025-05-08 00:41:48.979163,0,Missing tax clearance certificate
V0562,Business_V0562,accommodation,Mohale's Hoek,0,0,,1,16,4.1,0,1,2025-05-17 00:41:48.979163,0,Missing business license
V0563,Business_V0563,tour_operator,Maseru,1,1,2026-07-24 00:41:48.979163,1,18,3.5,0,1,2025-11-20 00:41:48.979163,1,
V0564,Business_V0564,transport,Maseru,1,1,2026-09-13 00:41:48.979163,1,5,4.0,0,1,2025-07-04 00:41:48.979163,1,
V0565,Business_V0565,unlicensed_taxi,Butha-Buthe,1,0,2026-02-23 00:41:48.979163,0,0,0.2,0,0,2026-01-30 00:41:48.979163,0,License is expired; Missing tax clearance certificate; Insufficient experience (0 years) and low rating (0.2); Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0566,Business_V0566,tour_operator,Thaba-Tseka,0,0,,1,5,1.9,0,1,2026-03-05 00:41:48.980160,0,Missing business license
V0567,Business_V0567,restaurant,Leribe,1,1,2026-10-23 00:41:48.980160,1,6,4.4,0,1,2026-02-25 00:41:48.980160,1,
V0568,Business_V0568,unlicensed_taxi,Qacha's Nek,0,0,,1,19,3.2,0,0,2026-01-09 00:41:48.980160,0,Missing business license; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0569,Business_V0569,tour_operator,Mokhotlong,1,1,2026-12-02 00:41:48.980160,1,18,1.2,0,1,2025-09-13 00:41:48.980160,1,
V0570,Business_V0570,unregistered,Mafeteng,1,1,2027-02-15 00:41:48.980160,1,13,2.4,0,0,2025-12-16 00:41:48.980160,0,Business type 'unregistered' not approved by Ministry of Tourism
V0571,Business_V0571,unlicensed_taxi,Mohale's Hoek,1,1,2027-02-09 00:41:48.980160,1,0,4.3,0,0,2025-10-25 00:41:48.980160,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0572,Business_V0572,unregistered,Mokhotlong,1,1,2026-09-04 00:41:48.980160,1,4,4.2,0,0,2025-11-23 00:41:48.981158,0,Business type 'unregistered' not approved by Ministry of Tourism
V0573,Business_V0573,activity_provider,Mohale's Hoek,0,0,,1,15,2.9,0,1,2025-11-11 00:41:48.981158,0,Missing business license
V0574,Business_V0574,tour_operator,Mafeteng,0,0,,1,12,4.4,0,1,2025-12-29 00:41:48.981158,0,Missing business license
V0575,Business_V0575,tour_operator,Butha-Buthe,1,1,2026-10-11 00:41:48.981158,1,17,2.5,0,1,2025-09-16 00:41:48.981158,1,
V0576,Business_V0576,craft_shop,Mohale's Hoek,0,0,,1,13,4.8,0,1,2025-11-29 00:41:48.981158,0,Missing business license
V0577,Business_V0577,tour_operator,Berea,0,0,,1,11,3.8,0,1,2025-04-11 00:41:48.981158,0,Missing business license
V0578,Business_V0578,accommodation,Mafeteng,0,0,,1,19,4.0,0,1,2025-10-02 00:41:48.981158,0,Missing business license
V0579,Business_V0579,transport,Quthing,1,1,2027-01-28 00:41:48.982154,1,15,2.3,0,1,2025-11-12 00:41:48.982154,1,
V0580,Business_V0580,unlicensed_taxi,Berea,1,1,2026-08-05 00:41:48.982154,1,0,3.7,0,0,2026-01-31 00:41:48.982154,0,Insufficient experience (0 years) and low rating (3.7); Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0581,Business_V0581,tour_operator,Leribe,1,1,2026-09-24 00:41:48.982154,0,0,3.5,0,1,2025-08-16 00:41:48.982154,0,Missing tax clearance certificate; Insufficient experience (0 years) and low rating (3.5)
V0582,Business_V0582,craft_shop,Leribe,1,1,2026-07-12 00:41:48.982154,1,14,1.7,0,1,2026-01-15 00:41:48.982154,1,
V0583,Business_V0583,activity_provider,Quthing,1,1,2027-01-30 00:41:48.982154,1,3,2.1,0,1,2025-09-29 00:41:48.982154,1,
V0584,Business_V0584,activity_provider,Berea,1,1,2026-09-07 00:41:48.982154,1,18,1.0,0,1,2025-07-21 00:41:48.983152,1,
V0585,Business_V0585,activity_provider,Berea,0,0,,1,15,1.8,0,1,2026-01-30 00:41:48.983152,0,Missing business license
V0586,Business_V0586,unlicensed_taxi,Mohale's Hoek,0,0,,1,2,1.0,0,0,2025-05-16 00:41:48.983152,0,Missing business license; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0587,Business_V0587,craft_shop,Qacha's Nek,0,0,,1,9,3.3,0,1,2026-03-26 00:41:48.983152,0,Missing business license
V0588,Business_V0588,transport,Berea,1,1,2026-10-23 00:41:48.983152,0,16,0.6,0,1,2025-07-26 00:41:48.983152,0,Missing tax clearance certificate
V0589,Business_V0589,unlicensed_taxi,Maseru,1,1,2026-08-21 00:41:48.983152,1,3,2.9,1,0,2025-05-14 00:41:48.983152,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism; Has negative history/complaints in system
V0590,Business_V0590,tour_operator,Mohale's Hoek,1,1,2027-01-29 00:41:48.983152,1,11,2.4,0,1,2025-08-24 00:41:48.984149,1,
V0591,Business_V0591,craft_shop,Quthing,0,0,,1,9,2.2,0,1,2025-08-10 00:41:48.984149,0,Missing business license
V0592,Business_V0592,craft_shop,Butha-Buthe,0,0,,1,6,4.5,0,1,2025-12-01 00:41:48.984149,0,Missing business license
V0593,Business_V0593,transport,Quthing,0,0,,0,11,4.3,1,1,2025-11-15 00:41:48.984149,0,Missing business license; Missing tax clearance certificate; Has negative history/complaints in system
V0594,Business_V0594,restaurant,Mokhotlong,1,1,2027-01-28 00:41:48.984149,1,5,3.1,0,1,2025-06-24 00:41:48.984149,1,
V0595,Business_V0595,tour_operator,Thaba-Tseka,1,1,2027-03-07 00:41:48.984149,1,9,2.5,0,1,2025-07-01 00:41:48.984149,1,
V0596,Business_V0596,unregistered,Leribe,1,1,2026-11-03 00:41:48.984149,1,6,2.2,0,0,2025-10-16 00:41:48.984149,0,Business type 'unregistered' not approved by Ministry of Tourism
V0597,Business_V0597,accommodation,Thaba-Tseka,1,1,2027-01-08 00:41:48.985147,1,7,0.5,0,1,2025-05-01 00:41:48.985147,1,
V0598,Business_V0598,activity_provider,Butha-Buthe,0,0,,0,3,2.6,0,1,2025-05-20 00:41:48.985147,0,Missing business license; Missing tax clearance certificate
V0599,Business_V0599,restaurant,Mohale's Hoek,1,1,2027-02-10 00:41:48.985147,1,15,1.6,0,1,2026-03-22 00:41:48.985147,1,
V0600,Business_V0600,unregistered,Thaba-Tseka,1,1,2026-11-05 00:41:48.985147,1,2,4.3,0,0,2025-07-28 00:41:48.985147,0,Business type 'unregistered' not approved by Ministry of Tourism
V0601,Business_V0601,tour_operator,Thaba-Tseka,1,0,2026-01-21 00:41:48.985147,0,11,0.4,0,1,2026-01-11 00:41:48.985147,0,License is expired; Missing tax clearance certificate
V0602,Business_V0602,unlicensed_taxi,Butha-Buthe,1,1,2026-06-08 00:41:48.985147,1,12,3.2,0,0,2025-10-10 00:41:48.985147,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0603,Business_V0603,tour_operator,Mafeteng,0,0,,1,6,3.8,0,1,2025-05-03 00:41:48.986144,0,Missing business license
V0604,Business_V0604,transport,Qacha's Nek,1,1,2026-06-02 00:41:48.986144,0,15,1.3,0,1,2025-11-09 00:41:48.986144,0,Missing tax clearance certificate
V0605,Business_V0605,activity_provider,Mohale's Hoek,0,0,,0,9,0.2,0,1,2025-07-27 00:41:48.986144,0,Missing business license; Missing tax clearance certificate
V0606,Business_V0606,accommodation,Qacha's Nek,1,1,2027-01-06 00:41:48.986144,1,2,0.7,0,1,2025-12-24 00:41:48.986144,1,
V0607,Business_V0607,transport,Butha-Buthe,1,1,2026-07-02 00:41:48.986144,1,4,4.6,0,1,2025-11-17 00:41:48.986144,1,
V0608,Business_V0608,transport,Mokhotlong,1,1,2026-11-05 00:41:48.986144,1,11,4.8,0,1,2025-06-21 00:41:48.987142,1,
V0609,Business_V0609,unregistered,Butha-Buthe,1,1,2026-08-16 00:41:48.987142,1,17,3.7,0,0,2025-08-26 00:41:48.987142,0,Business type 'unregistered' not approved by Ministry of Tourism
V0610,Business_V0610,unregistered,Mafeteng,1,1,2027-01-17 00:41:48.987142,1,14,1.5,0,0,2026-01-30 00:41:48.987142,0,Business type 'unregistered' not approved by Ministry of Tourism
V0611,Business_V0611,tour_operator,Thaba-Tseka,1,1,2026-12-11 00:41:48.987142,1,2,2.9,0,1,2026-02-19 00:41:48.987142,1,
V0612,Business_V0612,transport,Maseru,0,0,,1,8,2.9,0,1,2025-08-20 00:41:48.987142,0,Missing business license
V0613,Business_V0613,unlicensed_taxi,Leribe,0,0,,1,14,4.9,0,0,2025-09-05 00:41:48.987142,0,Missing business license; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0614,Business_V0614,accommodation,Maseru,1,1,2026-06-03 00:41:48.987142,1,11,2.4,0,1,2025-05-02 00:41:48.987142,1,
V0615,Business_V0615,tour_operator,Mafeteng,0,0,,1,16,0.6,1,1,2025-04-23 00:41:48.988139,0,Missing business license; Has negative history/complaints in system
V0616,Business_V0616,unlicensed_taxi,Mohale's Hoek,1,1,2026-10-05 00:41:48.988139,0,4,2.0,0,0,2025-05-11 00:41:48.988139,0,Missing tax clearance certificate; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0617,Business_V0617,restaurant,Qacha's Nek,1,1,2026-07-08 00:41:48.988139,1,19,3.9,0,1,2025-08-03 00:41:48.988139,1,
V0618,Business_V0618,craft_shop,Thaba-Tseka,1,0,2025-05-18 00:41:48.988139,1,9,1.6,1,1,2026-03-30 00:41:48.988139,0,License is expired; Has negative history/complaints in system
V0619,Business_V0619,transport,Maseru,1,1,2026-11-16 00:41:48.988139,1,6,3.2,0,1,2025-07-18 00:41:48.988139,1,
V0620,Business_V0620,accommodation,Berea,0,0,,1,19,3.0,0,1,2025-06-07 00:41:48.989136,0,Missing business license
V0621,Business_V0621,accommodation,Quthing,1,1,2026-12-14 00:41:48.989136,1,3,2.4,0,1,2025-05-31 00:41:48.989136,1,
V0622,Business_V0622,accommodation,Mafeteng,0,0,,1,15,4.8,0,1,2025-10-09 00:41:48.989136,0,Missing business license
V0623,Business_V0623,unregistered,Berea,0,0,,1,17,1.6,0,0,2025-04-21 00:41:48.989136,0,Missing business license; Business type 'unregistered' not approved by Ministry of Tourism
V0624,Business_V0624,accommodation,Qacha's Nek,1,1,2026-12-20 00:41:48.989136,1,2,3.7,0,1,2025-10-19 00:41:48.989136,1,
V0625,Business_V0625,tour_operator,Leribe,1,0,2025-09-22 00:41:48.989136,1,12,1.7,0,1,2025-07-08 00:41:48.989136,0,License is expired
V0626,Business_V0626,restaurant,Leribe,1,1,2026-06-18 00:41:48.990133,0,19,3.9,1,1,2026-02-05 00:41:48.990133,0,Missing tax clearance certificate; Has negative history/complaints in system
V0627,Business_V0627,activity_provider,Mafeteng,1,1,2027-01-08 00:41:48.990133,1,16,4.4,1,1,2025-09-24 00:41:48.990133,0,Has negative history/complaints in system
V0628,Business_V0628,activity_provider,Leribe,1,1,2027-03-10 00:41:48.990133,1,4,2.6,0,1,2026-03-23 00:41:48.990133,1,
V0629,Business_V0629,street_vendor,Mokhotlong,0,0,,1,0,1.7,0,0,2025-10-03 00:41:48.990133,0,Missing business license; Insufficient experience (0 years) and low rating (1.7); Business type 'street_vendor' not approved by Ministry of Tourism
V0630,Business_V0630,restaurant,Qacha's Nek,1,1,2026-07-22 00:41:48.990133,1,16,3.8,0,1,2025-05-02 00:41:48.990133,1,
V0631,Business_V0631,tour_operator,Leribe,0,0,,1,17,3.3,0,1,2026-01-27 00:41:48.990133,0,Missing business license
V0632,Business_V0632,transport,Butha-Buthe,0,0,,1,3,0.5,0,1,2025-09-20 00:41:48.991131,0,Missing business license
V0633,Business_V0633,street_vendor,Qacha's Nek,0,0,,0,4,2.6,0,0,2025-09-17 00:41:48.991131,0,Missing business license; Missing tax clearance certificate; Business type 'street_vendor' not approved by Ministry of Tourism
V0634,Business_V0634,tour_operator,Butha-Buthe,1,1,2027-02-10 00:41:48.991131,1,5,0.5,0,1,2026-04-08 00:41:48.991131,1,
V0635,Business_V0635,unlicensed_taxi,Leribe,1,1,2026-09-17 00:41:48.991131,1,9,1.5,0,0,2026-01-25 00:41:48.991131,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0636,Business_V0636,accommodation,Quthing,1,1,2027-01-14 00:41:48.991131,1,6,3.4,1,1,2026-02-23 00:41:48.991131,0,Has negative history/complaints in system
V0637,Business_V0637,restaurant,Quthing,1,1,2026-07-24 00:41:48.991131,0,4,2.3,0,1,2025-05-02 00:41:48.991131,0,Missing tax clearance certificate
V0638,Business_V0638,restaurant,Qacha's Nek,1,1,2026-10-30 00:41:48.991131,1,12,2.7,1,1,2026-01-11 00:41:48.992128,0,Has negative history/complaints in system
V0639,Business_V0639,accommodation,Berea,1,1,2026-12-12 00:41:48.992128,1,5,4.9,0,1,2025-05-20 00:41:48.992128,1,
V0640,Business_V0640,unregistered,Quthing,1,1,2027-02-22 00:41:48.992128,1,11,2.2,1,0,2025-07-10 00:41:48.992128,0,Business type 'unregistered' not approved by Ministry of Tourism; Has negative history/complaints in system
V0641,Business_V0641,activity_provider,Thaba-Tseka,1,1,2027-01-20 00:41:48.992128,1,19,1.1,0,1,2026-03-18 00:41:48.992128,1,
V0642,Business_V0642,unlicensed_taxi,Qacha's Nek,0,0,,0,11,3.6,0,0,2026-03-27 00:41:48.992128,0,Missing business license; Missing tax clearance certificate; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0643,Business_V0643,unregistered,Berea,1,1,2026-05-20 00:41:48.992128,0,0,2.0,0,0,2025-07-24 00:41:48.993125,0,Missing tax clearance certificate; Insufficient experience (0 years) and low rating (2.0); Business type 'unregistered' not approved by Ministry of Tourism
V0644,Business_V0644,street_vendor,Mokhotlong,1,1,2027-03-30 00:41:48.993125,1,9,3.2,0,0,2026-03-09 00:41:48.993125,0,Business type 'street_vendor' not approved by Ministry of Tourism
V0645,Business_V0645,unlicensed_taxi,Qacha's Nek,1,0,2026-03-19 00:41:48.993125,1,17,2.2,0,0,2025-11-15 00:41:48.993125,0,License is expired; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0646,Business_V0646,transport,Mokhotlong,1,1,2026-07-16 00:41:48.993125,1,19,0.6,0,1,2025-10-26 00:41:48.993125,1,
V0647,Business_V0647,accommodation,Berea,1,1,2027-01-01 00:41:48.993125,1,17,3.2,1,1,2025-05-24 00:41:48.993125,0,Has negative history/complaints in system
V0648,Business_V0648,tour_operator,Mohale's Hoek,1,1,2026-10-17 00:41:48.994123,1,1,2.6,0,1,2026-01-07 00:41:48.994123,0,Insufficient experience (1 years) and low rating (2.6)
V0649,Business_V0649,craft_shop,Thaba-Tseka,1,1,2026-11-12 00:41:48.994123,1,12,0.2,0,1,2026-02-21 00:41:48.994123,1,
V0650,Business_V0650,craft_shop,Quthing,1,1,2026-12-19 00:41:48.994123,0,15,0.6,0,1,2025-12-05 00:41:48.994123,0,Missing tax clearance certificate
V0651,Business_V0651,restaurant,Maseru,1,1,2026-07-10 00:41:48.994123,1,10,0.1,0,1,2026-03-19 00:41:48.994123,1,
V0652,Business_V0652,unlicensed_taxi,Maseru,0,0,,0,3,4.1,0,0,2025-12-31 00:41:48.994123,0,Missing business license; Missing tax clearance certificate; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0653,Business_V0653,restaurant,Leribe,1,0,2025-07-01 00:41:48.994123,1,19,0.2,0,1,2025-12-04 00:41:48.994123,0,License is expired
V0654,Business_V0654,craft_shop,Mafeteng,0,0,,1,5,4.6,0,1,2026-01-14 00:41:48.995120,0,Missing business license
V0655,Business_V0655,accommodation,Thaba-Tseka,1,0,2025-09-02 00:41:48.995120,1,12,3.5,0,1,2026-01-27 00:41:48.995120,0,License is expired
V0656,Business_V0656,craft_shop,Mokhotlong,1,1,2027-01-19 00:41:48.995120,1,2,4.3,0,1,2025-09-13 00:41:48.995120,1,
V0657,Business_V0657,unlicensed_taxi,Mokhotlong,1,1,2026-10-09 00:41:48.995120,0,5,4.2,0,0,2026-01-02 00:41:48.995120,0,Missing tax clearance certificate; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0658,Business_V0658,craft_shop,Leribe,1,1,2026-11-23 00:41:48.995120,0,19,2.6,0,1,2025-08-03 00:41:48.995120,0,Missing tax clearance certificate
V0659,Business_V0659,unregistered,Quthing,1,1,2027-02-16 00:41:48.995120,1,3,0.9,0,0,2025-05-17 00:41:48.996120,0,Business type 'unregistered' not approved by Ministry of Tourism
V0660,Business_V0660,unlicensed_taxi,Butha-Buthe,1,1,2026-08-17 00:41:48.996120,1,5,1.0,0,0,2026-01-26 00:41:48.996120,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0661,Business_V0661,unregistered,Qacha's Nek,1,1,2026-08-05 00:41:48.996120,1,16,3.1,0,0,2025-08-31 00:41:48.996120,0,Business type 'unregistered' not approved by Ministry of Tourism
V0662,Business_V0662,craft_shop,Butha-Buthe,0,0,,1,8,0.6,1,1,2026-01-26 00:41:48.996120,0,Missing business license; Has negative history/complaints in system
V0663,Business_V0663,craft_shop,Mohale's Hoek,1,1,2026-10-07 00:41:48.996120,1,2,3.0,0,1,2026-02-02 00:41:48.996120,1,
V0664,Business_V0664,tour_operator,Mafeteng,0,0,,1,4,2.5,0,1,2026-02-03 00:41:48.997114,0,Missing business license
